PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANNO,MES,MEDIA_MAGS
3,9,6,17,3009006,2015,12,0.20846153846153845
12,32,5,17,12032005,2015,12,1.0633333333333335
12,99,1,17,12099001,2015,12,0.2700000000000001
31,201,13,17,31201013,2015,11,0.293625
31,201,13,17,31201013,2015,1,0.255
31,201,13,17,31201013,2015,8,0.313
31,201,13,17,31201013,2015,3,0.24500000000000002
31,201,13,17,31201013,2015,4,0.09499999999999999
31,201,13,17,31201013,2015,5,0.158
31,201,13,17,31201013,2015,6,0.1735
31,201,13,17,31201013,2015,9,0.38225
31,201,13,17,31201013,2015,10,0.3085
31,201,13,17,31201013,2015,12,0.43912499999999993
31,201,13,17,31201013,2015,7,0.15562499999999999
31,201,13,17,31201013,2015,2,0.326
28,92,5,17,28092005,2015,1,0.451625
28,148,4,17,28148004,2015,1,0.309875
28,92,5,17,28092005,2015,2,0.33858823529411763
28,148,4,17,28148004,2015,2,0.30964705882352944
28,148,4,17,28148004,2015,3,0.582
28,92,5,17,28092005,2015,3,0.5819444444444444
28,16,1,17,28016001,2015,3,0.3675
28,92,5,17,28092005,2015,4,1.4569444444444446
28,148,4,17,28148004,2015,4,1.6898421052631578
28,16,1,17,28016001,2015,4,0.880625
28,148,4,17,28148004,2015,5,0.3136875
28,92,5,17,28092005,2015,5,0.329125
28,16,1,17,28016001,2015,5,0.306
28,148,4,17,28148004,2015,6,0.306
28,92,5,17,28092005,2015,6,0.3101333333333333
28,16,1,17,28016001,2015,6,0.306
28,16,1,17,28016001,2015,7,0.306
28,148,4,17,28148004,2015,7,0.306
28,92,5,17,28092005,2015,7,0.306
28,92,5,17,28092005,2015,8,0.3172727272727273
28,148,4,17,28148004,2015,8,0.306
28,16,1,17,28016001,2015,8,0.306
28,92,5,17,28092005,2015,9,0.306
28,148,4,17,28148004,2015,9,0.30599999999999994
28,16,1,17,28016001,2015,9,0.306
28,148,4,17,28148004,2015,10,0.42653846153846153
28,92,5,17,28092005,2015,10,0.456
28,16,1,17,28016001,2015,10,0.3306
28,92,5,17,28092005,2015,11,0.8485999999999999
28,148,4,17,28148004,2015,11,0.7519333333333333
28,16,1,17,28016001,2015,11,0.306
28,148,4,17,28148004,2015,12,0.5856666666666667
28,92,5,17,28092005,2015,12,0.9226363636363636
28,16,1,17,28016001,2015,12,0.306
8,19,28,17,8019028,2015,11,1.0
8,19,45,17,8019045,2015,11,1.0
8,19,54,17,8019054,2015,11,1.04
8,19,55,17,8019055,2015,11,1.006896551724138
8,19,4,17,8019004,2015,11,1.0033333333333334
8,19,42,17,8019042,2015,11,1.0
8,19,43,17,8019043,2015,11,1.0166666666666666
8,19,44,17,8019044,2015,11,1.0033333333333334
8,19,53,17,8019053,2015,11,1.0
25,51,1,17,25051001,2015,11,0.5525
8,22,6,17,8022006,2015,11,0.56
17,22,2,17,17022002,2015,11,0.642
17,27,2,17,17027002,2015,11,0.58
8,54,1,17,8054001,2015,11,0.6525000000000001
43,47,1,17,43047001,2015,11,0.576
8,102,5,17,8102005,2015,11,0.61
25,120,1,17,25120001,2015,11,0.6975000000000001
8,112,3,17,8112003,2015,11,1.29
8,125,12,17,8125012,2015,11,0.736
8,169,8,17,8169008,2015,11,1.3316666666666666
43,123,5,17,43123005,2015,11,0.5525
8,196,1,17,8196001,2015,11,0.9575
8,211,3,17,8211003,2015,11,1.4224999999999999
8,263,6,17,8263006,2015,11,3.7399999999999998
43,44,3,17,43044003,2015,11,0.55
8,274,4,17,8274004,2015,11,0.6025
8,282,1,17,8282001,2015,11,0.604
8,307,6,17,8307006,2015,11,0.55
43,171,1,17,43171001,2015,11,0.61
33,36,999,17,33036999,2015,9,0.16799999999999998
33,36,999,17,33036999,2015,10,0.2
6,15,1,17,6015001,2015,2,0.04875
6,15,1,17,6015001,2015,3,0.06681818181818183
6,15,1,17,6015001,2015,4,0.05450000000000001
6,15,1,17,6015001,2015,5,0.052380952380952396
6,15,1,17,6015001,2015,6,0.0615
6,15,1,17,6015001,2015,7,0.04761904761904763
6,15,1,17,6015001,2015,8,0.07437500000000001
6,15,1,17,6015001,2015,9,0.08250000000000002
6,15,1,17,6015001,2015,10,0.09714285714285717
6,15,1,17,6015001,2015,11,0.07315789473684212
6,15,1,17,6015001,2015,12,0.1105
10,37,1,17,10037001,2015,1,1.78
10,37,1,17,10037001,2015,2,1.2214285714285713
10,37,1,17,10037001,2015,3,1.0964999999999998
10,37,1,17,10037001,2015,4,1.5076470588235293
10,37,1,17,10037001,2015,5,1.0833333333333335
10,37,1,17,10037001,2015,6,0.06300000000000001
10,37,1,17,10037001,2015,7,0.06142857142857143
10,37,1,17,10037001,2015,8,0.09578947368421054
10,37,1,17,10037001,2015,9,0.05950000000000001
10,37,1,17,10037001,2015,10,0.0742857142857143
10,37,1,17,10037001,2015,11,0.06736842105263159
10,37,1,17,10037001,2015,12,0.06095238095238095
6,83,1,17,6083001,2015,2,0.08600000000000001
6,83,1,17,6083001,2015,3,0.09833333333333333
6,83,1,17,6083001,2015,4,0.065
6,83,1,17,6083001,2015,5,0.05000000000000001
6,83,1,17,6083001,2015,6,0.051666666666666666
6,83,1,17,6083001,2015,7,0.045000000000000005
6,83,1,17,6083001,2015,8,0.06999999999999999
6,83,1,17,6083001,2015,9,0.065
6,83,1,17,6083001,2015,10,0.055
6,83,1,17,6083001,2015,11,0.09499999999999999
6,83,1,17,6083001,2015,12,0.08
10,148,1,17,10148001,2015,2,0.05600000000000001
10,148,1,17,10148001,2015,3,0.045000000000000005
10,148,1,17,10148001,2015,4,0.04666666666666667
10,148,1,17,10148001,2015,5,0.05833333333333334
10,148,1,17,10148001,2015,6,0.05333333333333334
10,148,1,17,10148001,2015,7,0.055999999999999994
10,148,1,17,10148001,2015,8,0.06833333333333334
10,148,1,17,10148001,2015,9,0.055
10,148,1,17,10148001,2015,10,0.04833333333333333
10,148,1,17,10148001,2015,11,0.05
10,148,1,17,10148001,2015,12,0.07166666666666667
6,158,1,17,6158001,2015,2,0.05333333333333334
6,158,1,17,6158001,2015,7,0.06142857142857143
6,158,1,17,6158001,2015,8,0.12000000000000002
6,158,1,17,6158001,2015,9,0.09999999999999999
6,158,1,17,6158001,2015,10,0.06444444444444446
6,158,1,17,6158001,2015,11,0.046
6,158,1,17,6158001,2015,12,0.11625000000000002
8,19,28,17,8019028,2015,12,1.0133333333333332
8,19,45,17,8019045,2015,12,1.01
8,19,54,17,8019054,2015,12,1.0
8,19,55,17,8019055,2015,12,1.0290322580645161
8,19,4,17,8019004,2015,12,1.0129032258064516
8,19,42,17,8019042,2015,12,1.0241379310344827
8,19,43,17,8019043,2015,12,1.0076923076923077
8,19,44,17,8019044,2015,12,1.0064516129032257
8,19,53,17,8019053,2015,12,1.0
25,51,1,17,25051001,2015,12,0.56
8,22,6,17,8022006,2015,12,0.5700000000000001
17,22,2,17,17022002,2015,12,0.56
17,27,2,17,17027002,2015,12,0.58
8,54,1,17,8054001,2015,12,0.834
43,47,1,17,43047001,2015,12,0.5774999999999999
8,102,5,17,8102005,2015,12,0.6459999999999999
25,120,1,17,25120001,2015,12,0.674
8,112,3,17,8112003,2015,12,0.776
8,125,12,17,8125012,2015,12,0.9099999999999999
8,169,8,17,8169008,2015,12,1.9825
43,123,5,17,43123005,2015,12,0.55
8,196,1,17,8196001,2015,12,1.208
8,211,3,17,8211003,2015,12,1.8059999999999998
8,263,6,17,8263006,2015,12,4.042
43,44,3,17,43044003,2015,12,0.55
8,274,4,17,8274004,2015,12,0.658
8,282,1,17,8282001,2015,12,0.5875
8,307,6,17,8307006,2015,12,1.0
43,171,1,17,43171001,2015,12,0.7979999999999999
13,71,15,17,13071015,2015,4,0.312
13,71,15,17,13071015,2015,5,0.244075
13,71,15,17,13071015,2015,7,0.06265
13,71,15,17,13071015,2015,8,0.08466
13,71,15,17,13071015,2015,9,0.2986
13,71,15,17,13071015,2015,10,0.2838
13,71,15,17,13071015,2015,11,0.5724
13,71,15,17,13071015,2015,12,0.43684999999999996
45,168,2,17,45168002,2015,6,0.0669
45,168,2,17,45168002,2015,7,0.022
45,168,2,17,45168002,2015,8,0.291625
45,168,2,17,45168002,2015,11,0.40305
45,168,2,17,45168002,2015,12,0.0
45,168,2,17,45168002,2015,4,0.2496
45,168,2,17,45168002,2015,5,0.170325
45,168,2,17,45168002,2015,3,0.3511
45,168,2,17,45168002,2015,9,0.2033
13,71,15,17,13071015,2015,6,0.27585
45,168,2,17,45168002,2015,10,0.46080000000000004
33,36,999,17,33036999,2015,11,0.21000000000000002
41,91,9,17,41091009,2015,1,0.654
41,91,9,17,41091009,2015,2,0.6100000000000001
41,91,9,17,41091009,2015,3,0.3914000000000001
41,91,9,17,41091009,2015,6,0.716
41,91,9,17,41091009,2015,7,1.13
41,91,9,17,41091009,2015,8,1.4233333333333336
41,91,9,17,41091009,2015,9,0.938
41,91,9,17,41091009,2015,10,0.51
41,91,9,17,41091009,2015,11,0.5375
41,91,9,17,41091009,2015,12,0.7060000000000001
14,68,1,17,14068001,2015,1,0.43200000000000005
14,68,1,17,14068001,2015,2,0.0986
14,68,1,17,14068001,2015,4,0.18580000000000002
14,68,1,17,14068001,2015,5,0.25
14,68,1,17,14068001,2015,6,0.48600000000000004
14,68,1,17,14068001,2015,7,0.608
14,68,1,17,14068001,2015,8,0.6416666666666667
14,68,1,17,14068001,2015,10,0.2062
14,68,1,17,14068001,2015,11,0.39666666666666667
14,68,1,17,14068001,2015,12,0.924
11,33,10,17,11033010,2015,7,0.6456250000000001
11,33,10,17,11033010,2015,8,0.7233333333333333
11,33,10,17,11033010,2015,9,0.4931578947368421
11,33,10,17,11033010,2015,10,0.3734615384615385
11,33,10,17,11033010,2015,11,0.195
11,33,10,17,11033010,2015,12,0.29857142857142854
23,50,3,17,23050003,2015,1,0.25
23,50,3,17,23050003,2015,2,0.23000000000000004
23,50,3,17,23050003,2015,4,0.1594
23,50,3,17,23050003,2015,5,0.282
23,50,3,17,23050003,2015,6,0.33399999999999996
23,50,3,17,23050003,2015,10,0.454
23,50,3,17,23050003,2015,11,0.2184
23,50,3,17,23050003,2015,12,0.272
11,31,1,17,11031001,2015,1,0.9325
11,31,1,17,11031001,2015,2,0.41400000000000003
11,31,1,17,11031001,2015,4,0.1522
11,31,1,17,11031001,2015,6,0.198
11,31,1,17,11031001,2015,7,0.7300000000000001
11,31,1,17,11031001,2015,8,0.7566666666666667
11,31,1,17,11031001,2015,9,0.34199999999999997
11,31,1,17,11031001,2015,10,0.256
11,31,1,17,11031001,2015,11,0.54
11,31,1,17,11031001,2015,12,0.33399999999999996
14,26,2,17,14026002,2015,7,0.9559999999999998
14,26,2,17,14026002,2015,8,0.7366666666666667
14,26,2,17,14026002,2015,9,0.0264
14,26,2,17,14026002,2015,11,0.3775
14,26,2,17,14026002,2015,12,1.298
41,91,16,17,41091016,2015,1,0.678
41,91,16,17,41091016,2015,3,0.8300000000000001
41,91,16,17,41091016,2015,4,0.616
41,91,16,17,41091016,2015,5,0.7275
41,91,16,17,41091016,2015,6,0.845
41,91,16,17,41091016,2015,8,1.7500000000000002
41,91,16,17,41091016,2015,9,0.7
41,91,16,17,41091016,2015,10,0.6225
41,91,16,17,41091016,2015,11,0.514
41,91,16,17,41091016,2015,12,0.7
11,33,10,17,11033010,2015,2,0.5580952380952381
11,33,10,17,11033010,2015,3,0.4455
11,33,10,17,11033010,2015,4,0.43277777777777776
11,33,10,17,11033010,2015,5,0.42568421052631583
11,33,10,17,11033010,2015,6,0.3570588235294118
14,21,8,17,14021008,2015,5,1.6282352941176472
14,21,8,17,14021008,2015,6,1.1107142857142855
14,21,8,17,14021008,2015,7,1.1
14,21,8,17,14021008,2015,8,1.4
14,21,8,17,14021008,2015,10,0.9164090909090908
14,21,8,17,14021008,2015,11,1.7818181818181815
14,21,8,17,14021008,2015,12,1.3448
4,32,5,17,4032005,2015,2,0.22600000000000003
4,32,5,17,4032005,2015,3,0.82
4,32,5,17,4032005,2015,5,0.22820000000000001
4,32,5,17,4032005,2015,6,0.21400000000000002
4,32,5,17,4032005,2015,8,0.39833333333333326
4,32,5,17,4032005,2015,9,1.23
4,32,5,17,4032005,2015,10,0.43000000000000005
4,32,5,17,4032005,2015,11,0.23320000000000002
4,32,5,17,4032005,2015,12,0.40599999999999997
14,26,2,17,14026002,2015,2,0.188
14,26,2,17,14026002,2015,3,0.39399999999999996
14,26,2,17,14026002,2015,4,0.17500000000000002
14,26,2,17,14026002,2015,5,0.33599999999999997
14,26,2,17,14026002,2015,6,0.49250000000000005
4,13,4,17,4013004,2015,9,1.3699999999999999
4,13,4,17,4013004,2015,12,0.6659999999999999
21,50,1,17,21050001,2015,1,1.06
21,50,1,17,21050001,2015,2,2.1825
21,50,1,17,21050001,2015,4,1.1325
21,50,1,17,21050001,2015,5,2.7816666666666667
21,50,1,17,21050001,2015,6,2.3440000000000003
21,50,1,17,21050001,2015,7,6.099999999999999
21,50,1,17,21050001,2015,8,7.8
21,50,1,17,21050001,2015,9,1.0899999999999999
21,50,1,17,21050001,2015,10,1.5825
21,50,1,17,21050001,2015,11,1.0533333333333335
21,50,1,17,21050001,2015,12,1.1528571428571428
18,87,10,17,18087010,2015,1,0.26999999999999996
18,87,10,17,18087010,2015,2,0.2075
18,87,10,17,18087010,2015,5,0.38799999999999996
18,87,10,17,18087010,2015,6,0.24880000000000005
18,87,10,17,18087010,2015,8,0.8466666666666667
18,87,10,17,18087010,2015,9,0.538
18,87,10,17,18087010,2015,10,0.27999999999999997
18,87,10,17,18087010,2015,11,0.386
18,87,10,17,18087010,2015,12,0.588
14,21,8,17,14021008,2015,1,2.557142857142857
14,21,8,17,14021008,2015,2,0.7161111111111111
14,21,8,17,14021008,2015,3,1.5655263157894737
11,8,1,17,11008001,2015,3,0.4425
11,8,1,17,11008001,2015,4,0.348
11,8,1,17,11008001,2015,5,0.308
11,8,1,17,11008001,2015,7,0.4466666666666667
11,8,1,17,11008001,2015,8,0.41333333333333333
11,8,1,17,11008001,2015,9,0.27
11,8,1,17,11008001,2015,10,0.26
11,8,1,17,11008001,2015,11,0.20939999999999998
11,8,1,17,11008001,2015,12,0.36687499999999995
29,69,2,17,29069002,2015,1,0.942
29,69,2,17,29069002,2015,3,0.030000000000000006
29,69,2,17,29069002,2015,4,0.29
29,69,2,17,29069002,2015,5,0.45199999999999996
29,69,2,17,29069002,2015,6,0.542
29,69,2,17,29069002,2015,7,0.9959999999999999
29,69,2,17,29069002,2015,8,1.1183333333333334
29,69,2,17,29069002,2015,9,0.726
29,69,2,17,29069002,2015,10,0.31
29,69,2,17,29069002,2015,11,0.386
21,5,2,17,21005002,2015,1,2.232
21,5,2,17,21005002,2015,2,1.31
21,5,2,17,21005002,2015,3,3.3608000000000002
21,5,2,17,21005002,2015,4,0.386
21,5,2,17,21005002,2015,5,0.914
21,5,2,17,21005002,2015,6,0.875
21,5,2,17,21005002,2015,7,0.9959999999999999
21,5,2,17,21005002,2015,8,0.746
21,5,2,17,21005002,2015,9,0.516
21,5,2,17,21005002,2015,10,0.384
4,13,4,17,4013004,2015,1,0.5860000000000001
4,13,4,17,4013004,2015,2,0.48
4,13,4,17,4013004,2015,5,0.508
4,13,4,17,4013004,2015,6,0.376
4,13,4,17,4013004,2015,7,0.638
4,13,4,17,4013004,2015,8,0.49666666666666665
29,67,6,17,29067006,2015,6,0.30200000000000005
29,67,6,17,29067006,2015,7,0.6499999999999999
29,67,6,17,29067006,2015,9,0.3275
29,67,6,17,29067006,2015,11,0.41
29,67,6,17,29067006,2015,12,0.39166666666666666
18,87,7,17,18087007,2015,1,0.42200000000000004
18,87,7,17,18087007,2015,2,0.29500000000000004
18,87,7,17,18087007,2015,3,0.358
18,87,7,17,18087007,2015,4,0.288
18,87,7,17,18087007,2015,5,0.4325
18,87,7,17,18087007,2015,6,0.31739999999999996
18,87,7,17,18087007,2015,7,0.5025
18,87,7,17,18087007,2015,8,0.5780000000000001
18,87,7,17,18087007,2015,12,0.8485714285714286
11,22,5,17,11022005,2015,1,1.89
11,22,5,17,11022005,2015,2,0.3725
11,22,5,17,11022005,2015,3,0.488
11,22,5,17,11022005,2015,4,0.242
11,22,5,17,11022005,2015,5,0.24799999999999994
11,22,5,17,11022005,2015,8,0.4033333333333333
11,22,5,17,11022005,2015,9,0.28
11,22,5,17,11022005,2015,10,0.288
11,22,5,17,11022005,2015,12,0.5275
14,21,7,17,14021007,2015,1,0.36624999999999996
14,21,7,17,14021007,2015,2,0.384
14,21,7,17,14021007,2015,3,0.706
14,21,7,17,14021007,2015,4,0.23000000000000004
14,21,7,17,14021007,2015,5,0.512
14,21,7,17,14021007,2015,6,0.366
14,21,7,17,14021007,2015,7,0.8825
14,21,7,17,14021007,2015,8,0.5980000000000001
14,21,7,17,14021007,2015,10,0.46399999999999997
14,21,7,17,14021007,2015,12,0.5940000000000001
11,8,1,17,11008001,2015,1,0.5319999999999999
11,8,1,17,11008001,2015,2,0.438
29,67,6,17,29067006,2015,1,0.38
29,67,6,17,29067006,2015,2,0.22999999999999998
29,67,6,17,29067006,2015,4,0.3442857142857143
29,67,6,17,29067006,2015,5,0.45600000000000007
11,12,2,17,11012002,2015,2,0.395
11,12,2,17,11012002,2015,3,0.13
11,12,2,17,11012002,2015,4,0.145
11,12,2,17,11012002,2015,5,0.674
11,12,2,17,11012002,2015,6,0.282
11,12,2,17,11012002,2015,8,0.9833333333333334
11,12,2,17,11012002,2015,9,0.46799999999999997
11,12,2,17,11012002,2015,10,0.14379999999999998
11,12,2,17,11012002,2015,11,0.534
11,12,2,17,11012002,2015,12,0.4975
23,10,2,17,23010002,2015,1,0.584
23,10,2,17,23010002,2015,2,0.294
23,10,2,17,23010002,2015,4,0.2866666666666667
23,10,2,17,23010002,2015,5,1.64
23,10,2,17,23010002,2015,6,0.35
23,10,2,17,23010002,2015,7,0.6100000000000001
23,10,2,17,23010002,2015,8,0.626
23,10,2,17,23010002,2015,9,0.748
23,10,2,17,23010002,2015,11,0.44
23,10,2,17,23010002,2015,12,0.7799999999999999
29,32,1,17,29032001,2015,1,0.1628
29,32,1,17,29032001,2015,2,0.11875
29,32,1,17,29032001,2015,3,0.19283333333333333
29,32,1,17,29032001,2015,5,0.197
29,32,1,17,29032001,2015,6,0.12840000000000001
29,32,1,17,29032001,2015,7,0.27
29,32,1,17,29032001,2015,8,0.04240000000000001
29,32,1,17,29032001,2015,10,0.005
29,32,1,17,29032001,2015,11,0.1022
29,32,1,17,29032001,2015,12,0.22800000000000004
14,21,9,17,14021009,2015,2,0.43200000000000005
14,21,9,17,14021009,2015,4,0.246
14,21,9,17,14021009,2015,5,0.43599999999999994
14,21,9,17,14021009,2015,6,0.528
14,21,9,17,14021009,2015,7,0.9400000000000001
14,21,9,17,14021009,2015,8,0.49833333333333335
14,21,9,17,14021009,2015,9,0.434
14,21,9,17,14021009,2015,10,0.382
14,21,9,17,14021009,2015,11,0.396
14,21,9,17,14021009,2015,12,0.8
23,50,3,17,23050003,2015,9,0.236
4,32,5,17,4032005,2015,7,0.6519999999999999
4,13,4,17,4013004,2015,4,0.294
41,91,9,17,41091009,2015,4,0.502
4,13,4,17,4013004,2015,11,0.5316
4,13,4,17,4013004,2015,3,0.518
11,12,2,17,11012002,2015,1,0.5740000000000001
29,67,6,17,29067006,2015,8,0.41500000000000004
14,68,1,17,14068001,2015,9,0.328
41,91,16,17,41091016,2015,7,1.1666666666666667
11,22,5,17,11022005,2015,6,0.24333333333333332
41,91,9,17,41091009,2015,5,0.716
4,13,4,17,4013004,2015,10,0.518
18,87,10,17,18087010,2015,4,0.23200000000000004
14,21,7,17,14021007,2015,9,0.336
14,21,9,17,14021009,2015,3,0.538
23,50,3,17,23050003,2015,7,0.502
11,8,1,17,11008001,2015,6,0.16920000000000002
4,32,5,17,4032005,2015,4,0.284
18,87,7,17,18087007,2015,10,0.5299999999999999
21,5,2,17,21005002,2015,11,1.3450000000000002
23,10,2,17,23010002,2015,3,0.41
29,67,6,17,29067006,2015,3,0.5725
14,21,8,17,14021008,2015,9,0.7919565217391304
29,32,1,17,29032001,2015,4,0.10875
23,50,3,17,23050003,2015,8,0.4620000000000001
18,87,10,17,18087010,2015,7,0.676
11,22,5,17,11022005,2015,7,0.8460000000000001
14,68,1,17,14068001,2015,3,0.356
23,50,3,17,23050003,2015,3,0.5940000000000001
11,31,1,17,11031001,2015,5,0.6699999999999999
14,26,2,17,14026002,2015,10,0.2948
41,91,16,17,41091016,2015,2,0.764
11,33,10,17,11033010,2015,1,0.6129411764705883
4,32,5,17,4032005,2015,1,0.318
14,26,2,17,14026002,2015,1,0.36
21,50,1,17,21050001,2015,3,2.68
18,87,10,17,18087010,2015,3,0.005
14,21,8,17,14021008,2015,4,0.7709090909090908
29,69,2,17,29069002,2015,2,0.46799999999999997
29,69,2,17,29069002,2015,12,0.49400000000000005
21,5,2,17,21005002,2015,12,0.654
29,67,6,17,29067006,2015,10,0.505
18,87,7,17,18087007,2015,11,0.5599999999999999
11,22,5,17,11022005,2015,11,0.33799999999999997
14,21,7,17,14021007,2015,11,0.35
11,12,2,17,11012002,2015,7,0.752
23,10,2,17,23010002,2015,10,0.59
29,32,1,17,29032001,2015,9,0.005
14,21,9,17,14021009,2015,1,0.7675000000000001
11,31,1,17,11031001,2015,3,2.04
39,59,1,17,39059001,2015,8,0.18
39,59,1,17,39059001,2015,10,0.4156
39,59,1,17,39059001,2015,11,0.44
39,87,4,17,39087004,2015,10,0.36230769230769233
39,87,4,17,39087004,2015,11,0.28
39,16,3,17,39016003,2015,6,0.25666666666666665
39,16,3,17,39016003,2015,7,0.18000000000000002
39,16,3,17,39016003,2015,8,0.2725
39,16,3,17,39016003,2015,10,0.5117391304347825
39,16,3,17,39016003,2015,11,0.44200000000000006
39,20,1,17,39020001,2015,6,0.18
39,20,1,17,39020001,2015,7,0.187037037037037
39,20,1,17,39020001,2015,10,0.3949999999999999
39,20,1,17,39020001,2015,11,0.18000000000000002
39,59,1,17,39059001,2015,6,0.32199999999999995
39,59,1,17,39059001,2015,7,0.3030769230769231
39,87,4,17,39087004,2015,6,0.24099999999999996
39,87,4,17,39087004,2015,7,0.26749999999999996
21,41,17,17,21041017,2015,4,1.738125
21,41,17,17,21041017,2015,5,3.45
21,41,17,17,21041017,2015,6,3.9670588235294115
21,41,17,17,21041017,2015,7,1.7141176470588233
21,41,17,17,21041017,2015,8,4.671764705882353
21,41,17,17,21041017,2015,9,2.103684210526316
21,41,17,17,21041017,2015,10,3.072307692307693
21,41,17,17,21041017,2015,11,1.8737499999999998
21,41,17,17,21041017,2015,12,1.73125
21,41,17,17,21041017,2015,1,2.4073076923076924
21,41,17,17,21041017,2015,2,0.334
21,41,17,17,21041017,2015,3,2.0704545454545458
1,59,9,17,1059009,2015,6,0.2789666666666667
1,59,9,17,1059009,2015,7,0.2708709677419355
1,59,9,17,1059009,2015,8,0.21851612903225812
33,36,999,17,33036999,2015,12,0.21600000000000003
7,3,1,17,7003001,2015,8,0.6999999999999998
7,3,1,17,7003001,2015,9,0.7
7,10,1,17,7010001,2015,2,0.119
7,10,1,17,7010001,2015,6,0.12999999999999998
7,10,1,17,7010001,2015,7,0.17333333333333334
7,10,1,17,7010001,2015,9,0.087
7,15,1,17,7015001,2015,2,0.6999999999999998
7,15,1,17,7015001,2015,3,0.6999999999999997
7,15,1,17,7015001,2015,4,0.6999999999999998
7,15,1,17,7015001,2015,5,0.7
7,15,1,17,7015001,2015,6,0.7
7,15,1,17,7015001,2015,7,0.7
7,15,1,17,7015001,2015,8,0.7
7,15,1,17,7015001,2015,9,0.7
7,15,1,17,7015001,2015,10,0.7000000000000001
7,32,1,17,7032001,2015,12,1.0083333333333333
7,32,2,17,7032002,2015,10,0.7
7,32,2,17,7032002,2015,11,0.7
7,40,2,17,7040002,2015,1,0.7
7,40,2,17,7040002,2015,2,0.6999999999999998
7,40,2,17,7040002,2015,3,0.7000000000000001
7,40,2,17,7040002,2015,4,0.7
7,40,2,17,7040002,2015,5,0.7
7,40,2,17,7040002,2015,6,0.7
7,40,2,17,7040002,2015,7,0.6999999999999998
7,40,2,17,7040002,2015,8,0.7
7,40,2,17,7040002,2015,9,0.7
7,40,2,17,7040002,2015,10,0.6999999999999998
7,40,2,17,7040002,2015,11,0.7
7,40,2,17,7040002,2015,12,0.7
7,40,3,17,7040003,2015,1,0.7000000000000001
7,40,3,17,7040003,2015,2,0.7000000000000001
7,40,3,17,7040003,2015,3,0.6999999999999998
7,40,3,17,7040003,2015,4,0.6999999999999998
7,40,3,17,7040003,2015,8,0.7
7,40,3,17,7040003,2015,9,0.7
7,40,3,17,7040003,2015,10,0.7
7,40,3,17,7040003,2015,11,0.7000000000000001
7,40,3,17,7040003,2015,12,0.7
7,40,6,17,7040006,2015,7,0.7000000000000001
7,40,6,17,7040006,2015,8,0.7
7,46,1,17,7046001,2015,2,0.6999999999999998
7,46,1,17,7046001,2015,3,0.7
7,46,1,17,7046001,2015,4,0.7
7,46,1,17,7046001,2015,5,0.6999999999999998
7,46,1,17,7046001,2015,8,2.186666666666667
7,46,1,17,7046001,2015,10,0.7000000000000001
7,54,1,17,7054001,2015,3,0.8061538461538462
28,79,61,17,28079061,2015,6,0.305
28,79,61,17,28079061,2015,7,0.58
28,79,61,17,28079061,2015,5,0.58
28,79,8,17,28079008,2015,7,0.49749999999999994
28,79,8,17,28079008,2015,12,1.0066666666666666
28,79,8,17,28079008,2015,2,0.5874999999999999
28,79,61,17,28079061,2015,11,0.852
28,79,8,17,28079008,2015,3,0.7675
28,79,8,17,28079008,2015,6,0.6
28,79,8,17,28079008,2015,9,0.354
28,79,8,17,28079008,2015,10,0.27199999999999996
28,79,8,17,28079008,2015,11,0.6
28,79,61,17,28079061,2015,2,0.5874999999999999
28,79,8,17,28079008,2015,4,0.59
28,79,8,17,28079008,2015,5,0.59
28,79,61,17,28079061,2015,3,0.58
28,79,61,17,28079061,2015,4,0.58
28,79,61,17,28079061,2015,8,0.1675
28,79,61,17,28079061,2015,10,0.346
28,79,61,17,28079061,2015,9,0.19000000000000003
28,79,8,17,28079008,2015,8,0.03
28,79,61,17,28079061,2015,1,2.8499999999999996
28,79,8,17,28079008,2015,1,1.75
